Gene ID	Associated Gene Name	EntrezGene ID
ENSMUSG00000086432	B430119L08Rik	
ENSMUSG00000082862	Gm13806	
ENSMUSG00000079015	Serpina1c	20702
ENSMUSG00000021768	Dusp13	27389
ENSMUSG00000051133	Gm6293	
ENSMUSG00000067010	Vmn2r10	22307
ENSMUSG00000101186	Gm29235	
ENSMUSG00000041592	Sdk2	237979
ENSMUSG00000081788	Gm5898	
ENSMUSG00000095826	Gm9002	
ENSMUSG00000024914	Drap1	66556
ENSMUSG00000033029	1700088E04Rik	27660
ENSMUSG00000102609	Gm18432	
ENSMUSG00000101468	Gm7761	
ENSMUSG00000110692	RP24-257F22.3	
ENSMUSG00000083679	Gm12892	
ENSMUSG00000051735	Rinl	320435
ENSMUSG00000093545	Gm5871	
ENSMUSG00000046590	Olfr1165-ps	
ENSMUSG00000083558	Gm12896	
ENSMUSG00000032446	Eomes	13813
ENSMUSG00000083949	Gm12897	
ENSMUSG00000100420	Gm28616	
ENSMUSG00000101469	Gm29556	
ENSMUSG00000083867	Gm12893	
ENSMUSG00000091450	Vmn2r11	384219
ENSMUSG00000103507	Gm38375	
ENSMUSG00000100594	2810414N06Rik	
ENSMUSG00000096655	1700065D16Rik	
ENSMUSG00000110495	RP24-276H6.2	
ENSMUSG00000101078	Olfr1166	258644
ENSMUSG00000083365	Gm12895	
ENSMUSG00000104899	Gm43855	
ENSMUSG00000067028	Cntnap5b	241175
ENSMUSG00000107709	9430018G01Rik	
ENSMUSG00000105699	Gm43703	
ENSMUSG00000105809	Gm42626	
ENSMUSG00000056919	Cep162	382090
ENSMUSG00000084196	Gm12874	
ENSMUSG00000029735	Tpk1	29807
ENSMUSG00000090659	Zfp493	72958
ENSMUSG00000103500	Gm38373	
ENSMUSG00000081377	Gm12877	
ENSMUSG00000038522	Mfsd4b1	215929
ENSMUSG00000106097	Gm42625	
ENSMUSG00000106392	Gm5870	
ENSMUSG00000078504	Gm438	329993
ENSMUSG00000090688	Vmn2r12	627569
ENSMUSG00000026972	Arrdc1	215705
ENSMUSG00000101671	Gm28221	
ENSMUSG00000034292	Traf3ip1	74019
ENSMUSG00000104587	Gm43161	
ENSMUSG00000081693	Gm13297	
ENSMUSG00000022288	4930447A16Rik	74892
ENSMUSG00000100899	Olfr1167	258291
ENSMUSG00000002633	Shh	20423
ENSMUSG00000006179	Prss16	54373
ENSMUSG00000096171	Gm8055	
ENSMUSG00000111608	RP23-345H24.4	
ENSMUSG00000063415	Cyp26b1	232174
ENSMUSG00000084316	Gm8668	
ENSMUSG00000086313	Gm15940	
ENSMUSG00000083998	Prdx2-rs3	
ENSMUSG00000015083	C8g	69379
ENSMUSG00000100738	2010106C02Rik	
ENSMUSG00000086125	Gm15942	
ENSMUSG00000030606	Hapln3	67666
ENSMUSG00000086992	Gm15941	
ENSMUSG00000032034	Kcnj5	16521
ENSMUSG00000105775	Gm10290	
ENSMUSG00000094358	Gm14370	
ENSMUSG00000097726	9530036O11Rik	
ENSMUSG00000097906	Gm9625	
ENSMUSG00000080792	Gm14367	
ENSMUSG00000030446	Zfp273	212569
ENSMUSG00000041556	Fbxo2	230904
ENSMUSG00000019838	Slc16a10	72472
ENSMUSG00000025582	Nptx1	18164
ENSMUSG00000102625	Gm37672	
ENSMUSG00000084382	Gm3267	
ENSMUSG00000103905	Gm34379	
ENSMUSG00000027834	Serpini1	20713
ENSMUSG00000079051	Gm14025	668894
ENSMUSG00000102050	Gm29499	
ENSMUSG00000083900	Gm13294	
ENSMUSG00000101040	Gm29498	
ENSMUSG00000081567	Gm14838	
ENSMUSG00000097276	4930525G20Rik	
ENSMUSG00000048581	E130311K13Rik	329659
ENSMUSG00000087151	Gm14022	
ENSMUSG00000048949	Gm6206	
ENSMUSG00000101527	Gm21908	
ENSMUSG00000084325	Gm15550	
ENSMUSG00000087388	Gm12128	
ENSMUSG00000049871	Nlrc3	268857
ENSMUSG00000080871	Gm12875	
ENSMUSG00000090151	Gm16043	
ENSMUSG00000107724	Gm16042	
ENSMUSG00000096698	Gm21780	
ENSMUSG00000083109	Gm12876	
ENSMUSG00000027801	Tm4sf4	229302
ENSMUSG00000073730	4933415F23Rik	66755
ENSMUSG00000089862	Umad1	100036521
ENSMUSG00000027394	Ttl	69737
ENSMUSG00000099855	Gm28486	
ENSMUSG00000108946	Gm18598	
ENSMUSG00000101227	Gm29506	
ENSMUSG00000030104	Edem1	192193
ENSMUSG00000109477	Gm18306	
ENSMUSG00000058905	Gm10051	
ENSMUSG00000092040	Gm17198	
ENSMUSG00000092496	Vmn1r-ps84	
ENSMUSG00000027509	Rae1	66679
ENSMUSG00000032816	Igdcc4	56741
ENSMUSG00000047539	Fbxo28	67948
ENSMUSG00000084875	4930570D08Rik	
ENSMUSG00000106172	Gm17979	
ENSMUSG00000086938	4930481A15Rik	
ENSMUSG00000094623	Gm21737	
ENSMUSG00000074501	Gm5612	
ENSMUSG00000042305	Tmem183a	57439
ENSMUSG00000034164	Emid1	140703
ENSMUSG00000061342	Olfr1168	258524
ENSMUSG00000047508	Mbd3l2	234988
ENSMUSG00000025963	Mdh1b	76668
ENSMUSG00000066026	Dhrs3	20148
ENSMUSG00000044703	Phf11a	219131
ENSMUSG00000029163	Emilin1	100952
ENSMUSG00000105227	Gm42624	
ENSMUSG00000100794	Gm29667	
ENSMUSG00000037808	Fam76b	72826
ENSMUSG00000104104	Gm37877	
ENSMUSG00000102899	Gm37850	
ENSMUSG00000084405	Olfr1169-ps1	
ENSMUSG00000099835	Gm29668	
ENSMUSG00000104213	Ighd	
ENSMUSG00000107705	Gm45062	
ENSMUSG00000106067	Gm7902	
ENSMUSG00000100662	Gm19029	
ENSMUSG00000015937	H2afy	26914
ENSMUSG00000082431	Tdpx-ps1	
ENSMUSG00000104893	Gm2404	
ENSMUSG00000089890	Gm16055	
ENSMUSG00000047714	Ppp1r2	66849
ENSMUSG00000083538	Gm16016	
ENSMUSG00000039262	Prrc2b	227723
ENSMUSG00000034285	Nipsnap1	18082
ENSMUSG00000106725	Gm43363	
ENSMUSG00000027803	Wwtr1	97064
ENSMUSG00000062152	Rpl21-ps14	
ENSMUSG00000089735	Gm8428	
ENSMUSG00000027395	Polr1b	20017
ENSMUSG00000075133	Olfr1170	258525
ENSMUSG00000032580	Rbm5	83486
ENSMUSG00000087679	C330006A16Rik	
ENSMUSG00000087305	A430035B10Rik	
ENSMUSG00000015095	Fbxw5	30839
ENSMUSG00000050526	4933406M09Rik	240755
ENSMUSG00000106800	1700030N18Rik	
ENSMUSG00000087595	1810012K08Rik	
ENSMUSG00000091682	Tcrg-C3	
ENSMUSG00000087344	Gm15627	
ENSMUSG00000093661	Eif4e3	66892
ENSMUSG00000099687	Olfr623	259126
ENSMUSG00000029715	Pop7	74097
ENSMUSG00000082010	Olfr1171-ps1	
ENSMUSG00000090715	Vmn1r167	622032
ENSMUSG00000110781	RP23-8O18.1	
ENSMUSG00000103058	Gm21845	
ENSMUSG00000029638	Glcci1	170772
ENSMUSG00000045780	Olfr624	258189
ENSMUSG00000046402	Rbp1	19659
ENSMUSG00000029711	Epo	13856
ENSMUSG00000030068	Gm20696	
ENSMUSG00000042015	Wdr41	218460
ENSMUSG00000073943	Olfr625-ps1	
ENSMUSG00000081370	Gm9105	
ENSMUSG00000059908	Mug1	17836
ENSMUSG00000109433	Olfr1435-ps1	
ENSMUSG00000094401	Gm14365	
ENSMUSG00000107583	Gm44104	
ENSMUSG00000029368	Alb	11657
ENSMUSG00000081038	Olfr626-ps1	
ENSMUSG00000018554	Ybx2	53422
ENSMUSG00000096935	1700113A16Rik	
ENSMUSG00000031027	Stk33	117229
ENSMUSG00000092596	Gm20490	
ENSMUSG00000082237	Olfr1172-ps1	
ENSMUSG00000079029	Gm5662	435337
ENSMUSG00000097724	Gm26850	
ENSMUSG00000027510	Rbm38	56190
ENSMUSG00000084960	B430010I23Rik	
ENSMUSG00000027822	Slc33a1	11416
ENSMUSG00000086773	Gm16192	
ENSMUSG00000001419	Mef2d	17261
ENSMUSG00000102510	Olfr1398-ps1	
ENSMUSG00000030336	Cd27	21940
ENSMUSG00000087675	Gm11762	
ENSMUSG00000030067	Foxp1	108655
ENSMUSG00000045636	Mtus1	102103
ENSMUSG00000031103	Elf4	56501
ENSMUSG00000005534	Insr	16337
ENSMUSG00000098205	Gm9149	
ENSMUSG00000092405	Gm20402	
ENSMUSG00000044167	Foxo1	56458
ENSMUSG00000029714	Gigyf1	57330
ENSMUSG00000083805	Gm14848	
ENSMUSG00000080886	Gm14847	
ENSMUSG00000087442	Gm14453	
ENSMUSG00000082229	Nap1l2	17954
ENSMUSG00000111045	RP24-366E11.4	
ENSMUSG00000102844	Gm38034	
ENSMUSG00000069372	Ctxn3	629147
ENSMUSG00000108936	Gm8745	
ENSMUSG00000031153	Gripap1	54645
ENSMUSG00000083763	Gm9050	
ENSMUSG00000085827	Gm11290	
ENSMUSG00000098023	Gm19200	
ENSMUSG00000085800	1700066O22Rik	
ENSMUSG00000031325	4930519F16Rik	
ENSMUSG00000086508	Gm11291	
ENSMUSG00000092356	Gm20532	
ENSMUSG00000003934	Efnb3	13643
ENSMUSG00000087382	Ctcflos	
ENSMUSG00000100928	Gm28487	
ENSMUSG00000110627	RP24-257F22.4	
ENSMUSG00000030337	Vamp1	22317
ENSMUSG00000101453	Gm28189	
ENSMUSG00000095508	Gm20812	108168614
ENSMUSG00000108562	Gm44519	
ENSMUSG00000030945	Acsm2	233799
ENSMUSG00000058925	1700011I03Rik	75444
ENSMUSG00000038708	Golga4	54214
ENSMUSG00000109512	Gm45049	
ENSMUSG00000072778	Vmn2r27	232367
ENSMUSG00000109369	Vmn2r-ps88	
ENSMUSG00000040767	Snrnp25	78372
ENSMUSG00000086065	Gm16180	
ENSMUSG00000103330	Gm35108	
ENSMUSG00000070495	Ctcfl	664799
ENSMUSG00000085706	Gm9428	
ENSMUSG00000030309	Caprin2	232560
ENSMUSG00000109182	Gm18195	
ENSMUSG00000039278	Pcsk1n	30052
ENSMUSG00000078210	Gm5924	
ENSMUSG00000031730	Dhodh	56749
ENSMUSG00000104639	Gm42939	
ENSMUSG00000099370	Platr10	
ENSMUSG00000022801	Lrch3	70144
ENSMUSG00000090873	Gm17112	
ENSMUSG00000106137	Gm42538	
ENSMUSG00000090326	Dthd1	100322896
ENSMUSG00000100387	Gm28514	
ENSMUSG00000048399	Tprg	71338
ENSMUSG00000105851	9130604C24Rik	
ENSMUSG00000105611	Gm42938	
ENSMUSG00000073006	Gm732	213450
ENSMUSG00000081626	Gm14369	
ENSMUSG00000106237	Gm8066	
ENSMUSG00000042035	Igsf3	78908
ENSMUSG00000085407	1700095J03Rik	
ENSMUSG00000087326	Gm12503	
ENSMUSG00000031160	Eras	353283
ENSMUSG00000086607	4930511M06Rik	
ENSMUSG00000098177	Gm4823	
ENSMUSG00000024835	Coro1b	23789
ENSMUSG00000084274	Gm12504	
ENSMUSG00000034438	Gbp8	76074
ENSMUSG00000097652	Mhrt	
ENSMUSG00000074909	Ranbp6	240614
ENSMUSG00000082975	Gm14363	
ENSMUSG00000074291	Vmn1r168	100043101
ENSMUSG00000029713	Gnb2	14693
ENSMUSG00000102188	Gm37193	
ENSMUSG00000091649	Phf11b	236451
ENSMUSG00000090967	Vmn2r61	637873
ENSMUSG00000043145	Gm11292	
ENSMUSG00000103402	Gm37930	
ENSMUSG00000094602	Vmn1r169	100043103
ENSMUSG00000053093	Myh7	140781
ENSMUSG00000100962	Gm29133	
ENSMUSG00000044597	Mycs	17870
ENSMUSG00000067513	Olfr1436	258682
ENSMUSG00000019256	Ahr	11622
ENSMUSG00000053929	Cyhr1	54151
ENSMUSG00000069302	Hist1h2ah	319168
ENSMUSG00000094187	Vmn1r170	546944
ENSMUSG00000039328	Rnf122	68867
ENSMUSG00000019088	Dnase1l1	69537
ENSMUSG00000027513	Pck1	18534
ENSMUSG00000020775	Mrpl38	60441
ENSMUSG00000091635	Vmn2r13	231589
ENSMUSG00000111056	RP24-112A6.4	
ENSMUSG00000032332	Col12a1	12816
ENSMUSG00000100969	1700030N03Rik	
ENSMUSG00000062727	Hist1h2bk	319184
ENSMUSG00000031549	Ido2	209176
ENSMUSG00000074500	Zfp558	72230
ENSMUSG00000100384	Gm28489	
ENSMUSG00000031253	Srpx2	68792
ENSMUSG00000038253	Hoxa5	15402
ENSMUSG00000102105	Gm17946	
ENSMUSG00000038213	Tapbpl	213233
ENSMUSG00000091059	Vmn2r14	231591
ENSMUSG00000021898	Asb14	142687
ENSMUSG00000060639	Hist1h4i	319158
ENSMUSG00000090138	Gm3687	
ENSMUSG00000104868	Gm9954	
ENSMUSG00000079144	A130010J15Rik	319266
ENSMUSG00000079560	Hoxa3	15400
ENSMUSG00000079363	Gbp4	17472
ENSMUSG00000024517	Grp	225642
ENSMUSG00000090061	Nwd2	319807
ENSMUSG00000053184	Spaca3	75622
ENSMUSG00000082326	Gm14366	
ENSMUSG00000093543	Gm8473	
ENSMUSG00000082270	Gm14375	
ENSMUSG00000036646	Man1b1	227619
ENSMUSG00000087674	4930447M23Rik	
ENSMUSG00000002885	Adgre5	26364
ENSMUSG00000097339	Gm26671	
ENSMUSG00000109255	Gm7407	
ENSMUSG00000031878	Nae1	234664
ENSMUSG00000024936	Kcnk7	16530
ENSMUSG00000091375	Vmn2r15	211223
ENSMUSG00000080798	Gm5135	
ENSMUSG00000104505	Gm37739	
ENSMUSG00000101784	Gm7553	
ENSMUSG00000101451	Gm29430	
ENSMUSG00000022184	Fbxo4	106052
ENSMUSG00000046192	Iqub	214704
ENSMUSG00000086757	Gm2309	
ENSMUSG00000087626	Gm15050	
ENSMUSG00000024810	Il33	77125
ENSMUSG00000037938	Chchd5	66170
ENSMUSG00000043219	Hoxa6	15403
ENSMUSG00000109229	Gm44858	
ENSMUSG00000027514	Zbp1	58203
ENSMUSG00000038691	Mbd3l1	73503
ENSMUSG00000093629	Prox2os	
ENSMUSG00000099943	Gm18181	
ENSMUSG00000099695	Gm28488	
ENSMUSG00000107921	Gm6423	
ENSMUSG00000095899	Gm2318	
ENSMUSG00000074482	Gm16589	
ENSMUSG00000042320	Prox2	73422
ENSMUSG00000097648	9330185C12Rik	
ENSMUSG00000107773	Gm43971	
ENSMUSG00000038236	Hoxa7	15404
ENSMUSG00000101687	Gm4854	
ENSMUSG00000107600	Gm6308	
ENSMUSG00000092080	Vmn2r16	384220
ENSMUSG00000037318	Traf3ip3	215243
ENSMUSG00000092370	Vmn2r-ps58	
ENSMUSG00000100515	Gm17916	
ENSMUSG00000092411	Gm5594	
ENSMUSG00000104965	Gm43437	
ENSMUSG00000087584	Gm14457	
ENSMUSG00000096436	Olfr1437	258117
ENSMUSG00000084271	Gm14846	
ENSMUSG00000069301	Hist1h2ag	319167
ENSMUSG00000035686	Thrsp	21835
ENSMUSG00000095814	Gm14374	434725
ENSMUSG00000093663	Gm7171	
ENSMUSG00000101752	Gm20887	
ENSMUSG00000084826	AI847159	
ENSMUSG00000101912	1700052I22Rik	
ENSMUSG00000085696	Hoxaas3	
ENSMUSG00000102935	Gm38355	
ENSMUSG00000099385	Gm9540	
ENSMUSG00000069300	Hist1h2bj	319183
ENSMUSG00000036513	Commd2	52245
ENSMUSG00000081232	Gm14373	
ENSMUSG00000109328	Olfr1438-ps1	
ENSMUSG00000082274	Gm14026	
ENSMUSG00000091879	Vmn2r17	384221
ENSMUSG00000097260	Gm5706	
ENSMUSG00000083873	Vmn1r-ps92	
ENSMUSG00000101272	Gm36782	
ENSMUSG00000029656	C8b	110382
ENSMUSG00000101298	Gm28308	
ENSMUSG00000086652	Gm14029	
ENSMUSG00000022313	Utp23	78581
ENSMUSG00000085000	Gm14553	
ENSMUSG00000029298	Gbp9	236573
ENSMUSG00000102683	Gm37375	
ENSMUSG00000056445	Hoxaas2	
ENSMUSG00000103532	Gm4430	
ENSMUSG00000000942	Hoxa4	15401
ENSMUSG00000101372	Gm19028	
ENSMUSG00000073482	Gm10517	
ENSMUSG00000101680	Gm29015	
ENSMUSG00000074497	A430078G23Rik	319493
ENSMUSG00000080776	Gm12174	
ENSMUSG00000014704	Hoxa2	15399
ENSMUSG00000025608	Podxl	27205
ENSMUSG00000081807	Gm14849	
ENSMUSG00000104122	Gm37482	
ENSMUSG00000001524	Gtf2h4	14885
ENSMUSG00000103241	Gm38089	
ENSMUSG00000028182	Lrriq3	74435
ENSMUSG00000078206	Fthl17d	100042782
ENSMUSG00000038400	Pmepa1	65112
ENSMUSG00000108711	Gm45143	
ENSMUSG00000071637	Cebpd	12609
ENSMUSG00000101633	Gm29839	
ENSMUSG00000062483	Vmn1r171	81012
ENSMUSG00000036523	Greb1	268527
ENSMUSG00000032740	Ccdc88a	108686
ENSMUSG00000024939	Fam89b	17826
ENSMUSG00000066543	Rpl17-ps9	
ENSMUSG00000076617	Ighm	
ENSMUSG00000045672	Col27a1	373864
ENSMUSG00000087600	Pmepa1os	
ENSMUSG00000106772	Gm43794	
ENSMUSG00000041986	Elmod1	270162
ENSMUSG00000109007	Olfr1439-ps1	
ENSMUSG00000108523	4933430L12Rik	
ENSMUSG00000106732	Gm43792	
ENSMUSG00000036820	Amdhd2	245847
ENSMUSG00000023263	9530002B09Rik	77432
ENSMUSG00000107155	Gm43793	
ENSMUSG00000054499	Dedd2	67379
ENSMUSG00000027397	Slc20a1	20515
ENSMUSG00000086114	Gm14642	
ENSMUSG00000026274	Pask	269224
ENSMUSG00000071054	Safb	224903
ENSMUSG00000031660	Brd7	26992
ENSMUSG00000033790	Tubgcp5	233276
ENSMUSG00000089766	Gm16538	
ENSMUSG00000029207	Apbb2	11787
ENSMUSG00000003555	Cyp17a1	13074
ENSMUSG00000027518	1700021F07Rik	72221
ENSMUSG00000026311	Asb1	65247
ENSMUSG00000079478	Sssca1	56390
ENSMUSG00000084082	Gm12872	
ENSMUSG00000022548	Apod	11815
ENSMUSG00000041258	Zfp236	329002
ENSMUSG00000069049	Eif2s3y	26908
ENSMUSG00000083494	Gm12873	
ENSMUSG00000024187	Fam234a	106581
ENSMUSG00000106230	Gm29811	
ENSMUSG00000106499	Gm9403	
ENSMUSG00000027517	Ankrd60	70065
ENSMUSG00000070695	Cntnap5a	636808
ENSMUSG00000099867	Gm29320	
ENSMUSG00000082869	Vmn1r-ps93	
ENSMUSG00000083468	Gm9431	
ENSMUSG00000100399	Gm28491	
ENSMUSG00000101193	Gm21849	
ENSMUSG00000083462	Gm12501	
ENSMUSG00000105961	Gm42754	
ENSMUSG00000082222	Gm14865	
ENSMUSG00000104287	Gm37456	
ENSMUSG00000053153	Spag16	66722
ENSMUSG00000082354	Gm378	
ENSMUSG00000084072	Gm11285	
ENSMUSG00000071815	Fthl17e	83457
ENSMUSG00000089908	Gm16558	
ENSMUSG00000043019	Edem3	66967
ENSMUSG00000056738	A730036I17Rik	
ENSMUSG00000033632	AW554918	225289
ENSMUSG00000035523	Vmn1r172	81010
ENSMUSG00000037355	Uvssa	71101
ENSMUSG00000047786	Lix1	66643
ENSMUSG00000004552	Ctse	13034
ENSMUSG00000087528	9830144P21Rik	
ENSMUSG00000055897	Ppp4r1l-ps	
ENSMUSG00000081486	Gm14452	
ENSMUSG00000051727	Kctd14	233529
ENSMUSG00000023089	Ndufa5	68202
ENSMUSG00000103009	Gm4430	
ENSMUSG00000081560	Gm9218	
ENSMUSG00000035403	Crb2	241324
ENSMUSG00000100351	Gm7867	
ENSMUSG00000110676	RP24-257F22.2	
ENSMUSG00000101172	Gm28535	
ENSMUSG00000076618	Ighj4	
ENSMUSG00000026275	Ppp1r7	66385
ENSMUSG00000074289	Vmn1r173	545934
ENSMUSG00000098016	Gm9211	
ENSMUSG00000069299	Vmn1r188	252912
ENSMUSG00000081334	Vmn1r-ps94	
ENSMUSG00000101965	Gm29129	
ENSMUSG00000039738	Slx4	52864
ENSMUSG00000033083	Tbc1d4	210789
ENSMUSG00000104330	Gm38285	
ENSMUSG00000073245	Gm14819	100039585
ENSMUSG00000025962	Fastkd2	75619
ENSMUSG00000097141	Gm10524	
ENSMUSG00000039065	Fam173b	68073
ENSMUSG00000086448	9330162012Rik	
ENSMUSG00000107073	Gm43265	
ENSMUSG00000086240	Gm7846	
ENSMUSG00000029524	Sirt4	75387
ENSMUSG00000002413	Braf	109880
ENSMUSG00000035936	Aldh5a1	214579
ENSMUSG00000085672	Gm16193	
ENSMUSG00000024269	Tpgs2	66648
ENSMUSG00000103052	Gm38272	
ENSMUSG00000007594	Hapln4	330790
ENSMUSG00000101730	Gm28580	
ENSMUSG00000102516	Gm38340	
ENSMUSG00000048617	Rtbdn	234542
ENSMUSG00000103882	Gm37452	
ENSMUSG00000087294	Gm13556	
ENSMUSG00000099611	Vmn1r189	252906
ENSMUSG00000099611	Vmn1r189	100312485
ENSMUSG00000104454	Gm37827	
ENSMUSG00000107586	Gm44283	
ENSMUSG00000104420	E230020A03Rik	
ENSMUSG00000104468	Gm21736	
ENSMUSG00000021217	Tshz3	243931
ENSMUSG00000081469	Vmn1r-ps95	
ENSMUSG00000041231	Ublcp1	79560
ENSMUSG00000031755	Bbs2	67378
ENSMUSG00000035392	Dennd1a	227801
ENSMUSG00000063163	Speer2	224318
ENSMUSG00000094135	Gm21379	
ENSMUSG00000046650	Olfr1440	258679
ENSMUSG00000086796	4932702P03Rik	
ENSMUSG00000094789	Gm28490	
ENSMUSG00000110854	RP24-174O15.4	
ENSMUSG00000074345	Tnfaip8l3	244882
ENSMUSG00000092382	Vmn2r-ps59	
ENSMUSG00000087283	Gm13580	
ENSMUSG00000086518	Gm14503	
ENSMUSG00000026638	Irf6	54139
ENSMUSG00000081282	Gm13836	
ENSMUSG00000111379	RP24-174O15.3	
ENSMUSG00000005481	Ddx39	68278
ENSMUSG00000066270	Gm10157	
ENSMUSG00000068522	Aard	239435
ENSMUSG00000005936	Kctd20	66989
ENSMUSG00000083167	Vmn1r-ps97	
ENSMUSG00000087041	Gm16295	
ENSMUSG00000086119	Gm2415	
ENSMUSG00000022802	Lmln	239833
ENSMUSG00000007989	Fzd3	14365
ENSMUSG00000107071	Gm42420	
ENSMUSG00000100915	Gm29321	
ENSMUSG00000101727	Gm29495	
ENSMUSG00000092120	Vmn2r90	626942
ENSMUSG00000021453	Gadd45g	23882
ENSMUSG00000086582	Gm16272	
ENSMUSG00000027519	Rab22a	19334
ENSMUSG00000083939	Gm14451	
ENSMUSG00000101124	Gm28371	
ENSMUSG00000070942	Il1rl2	107527
ENSMUSG00000002416	Ndufb2	68198
ENSMUSG00000041248	Kcnj1	56379
ENSMUSG00000085102	1700010K24Rik	
ENSMUSG00000080186	Gm14448	
ENSMUSG00000099723	Gm28595	
ENSMUSG00000047409	Ctdspl	69274
ENSMUSG00000102766	Gm6420	
ENSMUSG00000081661	Gm14450	
ENSMUSG00000083714	Fthl17-ps1	
ENSMUSG00000068749	Psma5	26442
ENSMUSG00000104381	Gm37032	
ENSMUSG00000080050	Gm14864	
ENSMUSG00000089973	Vmn1r190-ps	
ENSMUSG00000041346	Wrap53	216853
ENSMUSG00000109295	Gm5739	
ENSMUSG00000083319	Gm11284	
ENSMUSG00000086608	4930562D21Rik	
ENSMUSG00000045509	Gpr150	238725
ENSMUSG00000025188	Hps1	192236
ENSMUSG00000070621	Vmn2r-ps60	
ENSMUSG00000092404	Gm9921	
ENSMUSG00000093868	Gm20809	100039614
ENSMUSG00000093868	Gm20809	108168580
ENSMUSG00000093868	Gm20809	108168581
ENSMUSG00000093868	Gm20809	108168583
ENSMUSG00000093868	Gm20809	108168584
ENSMUSG00000093868	Gm20809	108168585
ENSMUSG00000093868	Gm20809	108168586
ENSMUSG00000093868	Gm20809	108168588
ENSMUSG00000093868	Gm20809	108168589
ENSMUSG00000093868	Gm20809	108168602
ENSMUSG00000093868	Gm20809	108168603
ENSMUSG00000093868	Gm20809	108168604
ENSMUSG00000093868	Gm20809	108168605
ENSMUSG00000093868	Gm20809	108168606
ENSMUSG00000093868	Gm20809	108168607
ENSMUSG00000093868	Gm20809	108168610
ENSMUSG00000093868	Gm20809	108168611
ENSMUSG00000093868	Gm20809	108168617
ENSMUSG00000093868	Gm20809	108168618
ENSMUSG00000093868	Gm20809	108168619
ENSMUSG00000093868	Gm20809	108168630
ENSMUSG00000093868	Gm20809	108168631
ENSMUSG00000093868	Gm20809	108168649
ENSMUSG00000093868	Gm20809	108168666
ENSMUSG00000093868	Gm20809	108168667
ENSMUSG00000093868	Gm20809	108168668
ENSMUSG00000093868	Gm20809	108168670
ENSMUSG00000025133	Ints4	101861
ENSMUSG00000091313	Fth-ps2	
ENSMUSG00000090080	Gm15872	
ENSMUSG00000080952	Gm5379	
ENSMUSG00000045267	Tas2r119	57254
ENSMUSG00000109564	Muc16	
ENSMUSG00000046947	Adck2	57869
ENSMUSG00000104308	Gm36971	
ENSMUSG00000028576	Ift74	67694
ENSMUSG00000035578	Iqcg	69707
ENSMUSG00000041957	Pkp2	67451
ENSMUSG00000103911	Gm38074	
ENSMUSG00000083348	Vmn1r-ps99	
ENSMUSG00000072849	Serpina1e	20704
ENSMUSG00000107924	4930518I17Rik	
ENSMUSG00000043800	Kifc5c-ps	
ENSMUSG00000031551	Ido1	15930
ENSMUSG00000076752	Tcrg-C2	
ENSMUSG00000015224	Cyp2j9	74519
ENSMUSG00000095916	Vmn1r191	632534
ENSMUSG00000075132	Olfr1173	404329
ENSMUSG00000084313	Gm13809	
ENSMUSG00000083711	Gm3931	
ENSMUSG00000050896	Rtn4rl2	269295
ENSMUSG00000094444	Gm21562	
ENSMUSG00000105389	BB187690	
ENSMUSG00000103230	Gm17970	
ENSMUSG00000022186	Oxct1	67041
ENSMUSG00000082259	Gm13808	
ENSMUSG00000097970	Gm27028	
ENSMUSG00000027559	Car3	12350
ENSMUSG00000102992	Gm37766	
ENSMUSG00000096956	Snhg18	
ENSMUSG00000060636	Rpl35a	57808
ENSMUSG00000103253	Gm37520	
ENSMUSG00000100775	Gm29107	
ENSMUSG00000039115	Itga9	104099
ENSMUSG00000084209	Gm13811	
ENSMUSG00000103774	Gm36932	
ENSMUSG00000034109	Golim4	73124
ENSMUSG00000090411	Vmn1r174	404291
ENSMUSG00000057047	1700010B08Rik	75485
ENSMUSG00000026778	Prkcq	18761
ENSMUSG00000056821	1700028I16Rik	
ENSMUSG00000099787	Vmn1r192	252907
ENSMUSG00000022321	Cdh10	320873
ENSMUSG00000086003	B230206L02Rik	
ENSMUSG00000101423	Gm28298	
ENSMUSG00000085107	Gm4764	
ENSMUSG00000018736	Ndel1	83431
ENSMUSG00000108461	AV356131	
ENSMUSG00000086732	Gm6117	
ENSMUSG00000041544	Ptchd2	242748
ENSMUSG00000090627	Gm8356	
ENSMUSG00000027109	Sp3	20687
ENSMUSG00000054455	Vapb	56491
ENSMUSG00000046932	Vmn1r193	171259
ENSMUSG00000082799	Gm14554	
ENSMUSG00000019254	Ppp1r12c	232807
ENSMUSG00000108155	Gm44443	
ENSMUSG00000042116	Vwa1	246228
ENSMUSG00000103454	Gm38098	
ENSMUSG00000107529	Gm44291	
ENSMUSG00000069297	Vmn1r194	626299
ENSMUSG00000072962	Gm16401	
ENSMUSG00000027823	Gmps	229363
ENSMUSG00000105264	Gm42716	
ENSMUSG00000105303	Gm18555	
ENSMUSG00000093688	Gm8488	
ENSMUSG00000103511	Gm5285	
ENSMUSG00000106028	Gm8493	
ENSMUSG00000008845	Cd163	93671
ENSMUSG00000042363	Lgalsl	216551
ENSMUSG00000022261	Sdc2	15529
ENSMUSG00000103295	Scp2-ps1	
ENSMUSG00000109864	Eid3	66341
ENSMUSG00000026456	Cyb5r1	72017
ENSMUSG00000023902	Zscan10	332221
ENSMUSG00000103981	Gm37449	
ENSMUSG00000085938	Gm14371	
